batter,embedding_index,n_pitches,swing_rate,stand,whiff_rate,contact_rate,chase_rate,zone_swing_rate,ev_mean,ev_p90,la_mean,bat_speed_mean,pull_rate,woba_level,prior_pa_L,prior_pa_R,n_pa_L,n_pa_R,log_prior_pa,stratum,obs_platoon_diff
606993,954,384,0.4479166666666667,R,0.31976744186046513,0.6802325581395349,0.2903225806451613,0.6526946107784432,82.3275,98.94000000000001,11.2,,0.375,0.25317045454545456,40.0,48.0,40.0,48.0,4.48863636973214,low,0.0353458333333333
606995,955,10,0.2,R,1.0,0.0,0.14285714285714285,0.3333333333333333,,,,,,0.0,0.0,2.0,0.0,2.0,1.0986122886681098,low,
607043,956,15474,0.420770324415148,L,0.20780218092458913,0.7921978190754109,0.19316239316239317,0.6407421527513025,90.18979057591623,105.0,9.726003490401396,71.51069028711056,0.41921204072598495,0.3542308732089754,1074.0,2625.0,1074.0,2625.0,8.216088098632316,high,0.02370608353285447
607054,957,11099,0.4110280205423912,L,0.2281893906181499,0.7718106093818501,0.2253968253968254,0.6048996131884324,87.38539260969976,102.0,9.237875288683602,65.525,0.4466824644549763,0.29316895655402897,408.0,2285.0,408.0,2285.0,7.898782356970309,medium,0.05180427017634187
607067,958,170,0.43529411764705883,R,0.3918918918918919,0.6081081081081081,0.2962962962962963,0.5617977528089888,84.54285714285714,97.8,13.095238095238095,,0.38095238095238093,0.0,1.0,1.0,1.0,1.0,1.0986122886681098,low,0.0
607111,959,85,0.36470588235294116,R,0.16129032258064513,0.8387096774193549,0.06976744186046512,0.6666666666666666,81.7,102.62,11.117647058823529,,0.3125,0.20861904761904762,11.0,10.0,11.0,10.0,3.091042453358316,low,-0.270290909090909
607208,960,19131,0.485442475563222,R,0.2296758910304727,0.7703241089695273,0.29222547141272565,0.6934013457781637,89.48019390581717,104.9,10.425366934367212,70.37286722257858,0.4231418918918919,0.3546042802342015,1275.0,3678.0,1275.0,3678.0,8.507950610049305,high,0.015541509132201037
607223,961,787,0.44726810673443457,L,0.3210227272727273,0.6789772727272727,0.2524271844660194,0.6613333333333333,88.2451923076923,103.61,13.615384615384615,,0.4411764705882353,0.2188492462311558,23.0,176.0,23.0,176.0,5.298317366548036,low,0.0935778162055336
607249,962,41,0.3170731707317073,L,0.15384615384615385,0.8461538461538461,0.23809523809523808,0.4,94.52000000000001,102.92,9.0,,0.4,0.2262,1.0,9.0,1.0,9.0,2.3978952727983707,low,-0.5142222222222221
607257,963,723,0.46196403872752423,L,0.3203592814371258,0.6796407185628742,0.24369747899159663,0.674863387978142,86.28617021276595,99.57,18.29787234042553,,0.45161290322580644,0.25720765027322406,28.0,155.0,28.0,155.0,5.214935757608986,low,0.030857603686635954
607297,964,30,0.4666666666666667,R,0.3571428571428571,0.6428571428571429,0.375,0.5714285714285714,88.36,94.88,41.8,,0.0,0.19624999999999998,5.0,3.0,5.0,3.0,2.1972245773362196,low,-0.05559999999999998
607333,965,257,0.4357976653696498,L,0.3125,0.6875,0.21374045801526717,0.6666666666666666,86.965625,99.74,7.53125,,0.5,0.22571186440677968,11.0,48.0,11.0,48.0,4.0943445622221,low,0.11898674242424243
607345,966,3115,0.5046548956661316,R,0.18829516539440205,0.811704834605598,0.3209635416666667,0.6833438885370487,87.46772655007949,102.7,4.087440381558029,,0.3652597402597403,0.29275592417061613,309.0,535.0,309.0,535.0,6.739336627357174,medium,0.03803230196896834
607369,967,246,0.3943089430894309,R,0.27835051546391754,0.7216494845360825,0.15789473684210525,0.5984848484848485,84.11071428571428,102.96,10.285714285714286,,0.5357142857142857,0.24774576271186438,26.0,33.0,26.0,33.0,4.0943445622221,low,0.09122377622377623
607374,968,10,0.9,R,0.5555555555555556,0.4444444444444444,1.0,0.8333333333333334,88.4,88.4,35.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.6931471805599453,low,
607385,969,2031,0.48399803052683404,L,0.23601220752797558,0.7639877924720244,0.2813397129186603,0.6987829614604463,89.05486725663717,104.1,14.882005899705014,,0.4645161290322581,0.29704562737642587,55.0,471.0,55.0,471.0,6.267200548541362,low,0.11790094576336618
607387,970,2503,0.4606472233320016,R,0.3026886383347789,0.6973113616652211,0.28940986257073564,0.6279620853080569,88.80053191489361,106.9,11.11436170212766,,0.44686648501362397,0.28544461778471136,303.0,338.0,303.0,338.0,6.464588303689961,medium,0.041610990684867344
607430,971,305,0.43278688524590164,R,0.2272727272727273,0.7727272727272727,0.24324324324324326,0.6114649681528662,83.42,96.68,17.555555555555557,,0.3333333333333333,0.24916216216216214,35.0,39.0,35.0,39.0,4.31748811353631,low,-0.04411135531135532
607461,972,2484,0.46296296296296297,L,0.18173913043478263,0.8182608695652174,0.2846094354215004,0.6565910999160369,87.49714285714285,103.31,10.461224489795919,66.41192660550459,0.4762886597938144,0.31159881129271916,72.0,601.0,72.0,601.0,6.513230110912307,low,0.051761439267886844
607468,973,1153,0.34084995663486556,R,0.20610687022900764,0.7938931297709924,0.13405797101449277,0.5307820299500832,87.16092715231788,102.5,11.066225165562914,,0.32608695652173914,0.2896594202898551,97.0,179.0,97.0,179.0,5.6240175061873385,low,0.007853135978805548
607471,974,232,0.44396551724137934,R,0.27184466019417475,0.7281553398058253,0.24770642201834864,0.6178861788617886,84.41851851851852,101.58,10.444444444444445,,0.391304347826087,0.31216,17.0,33.0,17.0,33.0,3.9318256327243257,low,-0.08197147950089123
607536,975,633,0.4565560821484992,L,0.4844290657439446,0.5155709342560554,0.2730496453900709,0.603988603988604,83.84464285714286,102.75,0.42857142857142855,,0.44642857142857145,0.13800833333333334,46.0,74.0,46.0,74.0,4.795790545596741,low,0.13083607520564042
607680,976,14717,0.5285044506353197,R,0.1934944715865261,0.8065055284134739,0.39438856537850714,0.6700181538891217,86.39929824561403,103.1,14.784051036682616,67.64743429286608,0.44061048440610484,0.3008802526111246,1230.0,2887.0,1230.0,2887.0,8.323122887587735,high,0.03949954069405609
607732,977,6920,0.43352601156069365,R,0.22466666666666668,0.7753333333333333,0.2489498739848782,0.6303374141534787,87.89677692960136,101.62,11.432318104906937,65.83550295857988,0.39643463497453313,0.29700393700787403,481.0,1297.0,481.0,1297.0,7.483806687665835,high,0.027887671373407696
607752,978,1146,0.47033158813263526,R,0.22263450834879406,0.7773654916512059,0.28,0.6619964973730298,88.75187165775401,105.17999999999999,7.160427807486631,,0.34615384615384615,0.2811195652173913,167.0,109.0,167.0,109.0,5.6240175061873385,low,0.06260577926715374
607776,979,2011,0.4917951268025858,R,0.320525783619818,0.679474216380182,0.3089509143407122,0.6872427983539094,87.56701030927834,106.6,7.347079037800687,,0.475,0.27613485477178423,171.0,311.0,171.0,311.0,6.180016653652572,medium,0.012026569639532914
608061,980,1176,0.5331632653061225,R,0.19776714513556615,0.8022328548644339,0.36046511627906974,0.7142857142857143,84.80654545454546,100.53999999999999,14.007272727272728,,0.42424242424242425,0.33269096209912535,89.0,254.0,89.0,254.0,5.840641657373398,low,-0.09929938954259931
608070,981,23335,0.43805442468395117,L,0.13079632165916655,0.8692036783408335,0.25319235461569745,0.6439311594202899,88.78869369369369,103.5,17.74555280342265,69.56912676056338,0.5276300578034682,0.3629001926107512,1717.0,3994.0,1717.0,3994.0,8.65032450401942,high,0.00544944892586402
608324,982,18791,0.40109626949071364,R,0.1342709300782805,0.8657290699217195,0.19363449691991785,0.6243509004529886,88.79107193630936,102.2,17.786242183058555,69.49572881355932,0.46760895170789163,0.363236039028441,1435.0,3382.0,1435.0,3382.0,8.480114183174816,high,0.003391815452580438
608325,983,319,0.5266457680250783,R,0.1964285714285714,0.8035714285714286,0.39751552795031053,0.6582278481012658,81.0209677419355,98.19,15.82258064516129,,0.5084745762711864,0.24831818181818183,31.0,57.0,31.0,57.0,4.48863636973214,low,0.19777023203169217
608331,984,535,0.4205607476635514,L,0.2533333333333333,0.7466666666666667,0.21338912133891214,0.5878378378378378,86.86547619047619,100.71,-3.1666666666666665,,0.2839506172839506,0.26208333333333333,28.0,92.0,28.0,92.0,4.795790545596741,low,-0.08285714285714288
608336,985,14220,0.4507735583684951,L,0.39594383775351016,0.6040561622464898,0.24601632335794793,0.6938932471927396,92.31411003236245,109.5,23.284789644012946,71.25502471169688,0.5423387096774194,0.33207953873447665,934.0,2448.0,934.0,2448.0,8.12651816878071,high,0.019099348679514627
608339,986,66,0.42424242424242425,R,0.5,0.5,0.2926829268292683,0.64,90.425,103.14,6.875,,0.5,0.2166875,12.0,4.0,12.0,4.0,2.833213344056216,low,0.28891666666666665
608348,987,7152,0.434423937360179,R,0.2153202446089475,0.7846797553910525,0.23302338686954072,0.6328059950041632,87.55028524857376,102.8,14.838630806845966,68.47125382262996,0.41583333333333333,0.2963987695749441,532.0,1256.0,532.0,1256.0,7.489412083508719,high,0.06960721469278291
608360,988,54,0.46296296296296297,R,0.28,0.72,0.46153846153846156,0.4642857142857143,86.21428571428571,95.24,16.0,,0.2857142857142857,0.16586666666666666,6.0,9.0,6.0,9.0,2.772588722239781,low,-0.27644444444444444
608365,989,8699,0.4872973905046557,R,0.2689313517338995,0.7310686482661005,0.2843644544431946,0.6993417959567466,87.18471645919779,101.7,13.73997233748271,,0.4092219020172911,0.30382846715328465,562.0,1630.0,562.0,1630.0,7.693025748417888,high,0.008220422243084502
608369,990,15691,0.527436109871901,L,0.23405026582890287,0.7659497341710971,0.2780362389813908,0.7982187956932075,91.12472475621264,106.2,12.193457061969173,70.6117820324006,0.44331210191082804,0.36846293769895405,1412.0,2986.0,1412.0,2986.0,8.389132521348719,high,0.043464022852632345
608379,991,859,0.4167636786961583,R,0.3128491620111732,0.6871508379888268,0.2122905027932961,0.562874251497006,82.74574468085106,96.13000000000001,-0.9574468085106383,,0.20430107526881722,0.12132692307692308,26.0,78.0,26.0,78.0,4.653960350157523,low,0.044025641025641035
608384,992,3408,0.5311032863849765,L,0.28342541436464086,0.7165745856353591,0.34144960362400906,0.7350791717417783,88.2704467353952,105.3,9.52061855670103,,0.40942028985507245,0.31354595185995626,201.0,713.0,201.0,713.0,6.818924065275521,medium,0.035081765087605465
608385,993,10994,0.43005275604875387,L,0.1835871404399323,0.8164128595600677,0.20068579678758347,0.6631212176783422,89.2114006514658,104.3,12.393051031487513,67.89579929988331,0.451505016722408,0.3507272727272727,562.0,2199.0,562.0,2199.0,7.923710333969238,high,0.06412956390724345
608422,994,252,0.4642857142857143,L,0.2991452991452992,0.7008547008547008,0.3111111111111111,0.6410256410256411,83.75454545454545,102.46,2.9393939393939394,,0.5454545454545454,0.16088709677419355,7.0,55.0,7.0,55.0,4.143134726391533,low,0.0704077922077922
608475,995,1414,0.5325318246110325,R,0.18990703851261626,0.8100929614873837,0.42483660130718953,0.6594761171032357,86.84950166112957,102.8,6.245847176079734,,0.3344594594594595,0.26657142857142857,99.0,300.0,99.0,300.0,5.991464547107982,low,-0.0012302020202020203
608566,996,624,0.6105769230769231,R,0.3123359580052494,0.6876640419947506,0.5610561056105611,0.6573208722741433,83.28214285714286,102.02,1.35,,0.40298507462686567,0.2504029126213592,45.0,161.0,45.0,161.0,5.332718793265369,low,0.043925879917184246
608577,997,10855,0.4671579917088899,L,0.2344705186353776,0.7655294813646224,0.32193972049166525,0.6425956061838893,89.07842190016103,105.97999999999999,9.498658078368223,,0.4121883656509695,0.3127973124300112,647.0,2032.0,647.0,2032.0,7.893572073504902,high,0.05216945107035503
608596,998,4265,0.47409144196951936,R,0.3115727002967359,0.6884272997032641,0.28306159420289856,0.679144385026738,89.28592471358428,105.2,16.67757774140753,71.34436619718309,0.4957841483979764,0.32209837631327604,484.0,563.0,484.0,563.0,6.954638864880987,high,0.05068545498583443
608597,999,3349,0.5016422812779935,L,0.28809523809523807,0.7119047619047619,0.3261240751280592,0.6953517587939698,86.21823647294589,104.9,13.25250501002004,,0.4488517745302714,0.3056043425814234,209.0,620.0,209.0,620.0,6.721425700790643,medium,0.08754022225652108
608650,1000,3,0.3333333333333333,L,0.0,1.0,0.0,0.5,75.1,75.1,-22.0,,0.0,0.4385,0.0,2.0,0.0,2.0,1.0986122886681098,low,
608654,1001,906,0.48344370860927155,R,0.30365296803652964,0.6963470319634704,0.2608695652173913,0.6707317073170732,86.72721088435374,101.3,14.129251700680273,,0.4306569343065693,0.28120689655172415,93.0,139.0,93.0,139.0,5.4510384535657,low,0.06176901059797324
608671,1002,6587,0.39638682252922425,L,0.18000765990042134,0.8199923400995787,0.1865140736158367,0.5986881335718545,85.41480446927375,99.4,4.054934823091248,65.27189292543021,0.36127167630057805,0.2822797161442933,290.0,1401.0,290.0,1401.0,7.433666540166168,medium,0.07923763075635631
608672,1003,525,0.4685714285714286,L,0.21544715447154472,0.7845528455284553,0.28185328185328185,0.650375939849624,87.68550724637682,100.86,2.63768115942029,,0.30434782608695654,0.25207874015748033,25.0,102.0,25.0,102.0,4.852030263919617,low,0.06992313725490196
608686,1004,1764,0.5198412698412699,R,0.23118865866957472,0.7688113413304253,0.3456924754634678,0.7083825265643447,85.43105590062112,101.8,17.26086956521739,,0.39308176100628933,0.25637288135593217,167.0,305.0,167.0,305.0,6.159095388491933,medium,0.023155001472464937
608700,1005,5326,0.45963199399173865,R,0.19362745098039214,0.8063725490196079,0.26208749040675366,0.6488970588235294,87.36348884381339,103.2,11.1248730964467,,0.42344244984160506,0.2885042492917847,381.0,1031.0,381.0,1031.0,7.253470382684528,medium,-0.012664217651746024
608701,1006,5362,0.42204401342782544,R,0.22050375607600525,0.7794962439239947,0.21551394726786396,0.6189435336976321,88.71416957026713,104.5,9.54123112659698,71.21396731054978,0.4129651860744298,0.3158418674698795,644.0,684.0,644.0,684.0,7.192182058713246,high,0.06690961098398168
608703,1007,2086,0.4170661553211889,R,0.2655172413793103,0.7344827586206897,0.25481209899175067,0.5949748743718593,88.14545454545454,103.1,6.237012987012987,,0.3234323432343234,0.2795629770992366,155.0,369.0,155.0,369.0,6.263398262591624,medium,0.02688701809598737
608715,1008,191,0.4816753926701571,R,0.3913043478260869,0.6086956521739131,0.38144329896907214,0.5851063829787234,86.3111111111111,98.63,24.61111111111111,,0.625,0.11780851063829786,13.0,34.0,13.0,34.0,3.871201010907891,low,0.11329864253393664
608717,1009,233,0.3948497854077253,R,0.3913043478260869,0.6086956521739131,0.27,0.48872180451127817,82.66129032258064,96.9,-6.645161290322581,,0.22580645161290322,0.1254888888888889,25.0,20.0,25.0,20.0,3.828641396489095,low,-0.011720000000000008
608841,1010,4623,0.4853990914990266,R,0.213903743315508,0.786096256684492,0.31670190274841437,0.6620903454384411,89.64214123006835,104.4,9.137656427758817,68.6409708737864,0.4217142857142857,0.3173405136702568,359.0,848.0,359.0,848.0,7.0967213784947605,medium,0.017328999579544868
609274,1011,137,0.5547445255474452,R,0.381578947368421,0.618421052631579,0.4142857142857143,0.7014925373134329,83.94736842105263,95.69999999999999,30.68421052631579,,0.42105263157894735,0.19277142857142857,18.0,17.0,18.0,17.0,3.58351893845611,low,-0.05042810457516339
609275,1012,4886,0.5544412607449857,L,0.3636028054632706,0.6363971945367294,0.3608009241432422,0.7741371778069026,89.57069597069597,104.0,11.97069597069597,,0.49624060150375937,0.29218513011152414,397.0,948.0,397.0,948.0,7.204892510204673,medium,-0.015801321089606635
609280,1013,5214,0.522439585730725,R,0.17988252569750363,0.8201174743024964,0.3675244653860094,0.6965376782077393,87.47032484635645,104.02000000000001,10.167690956979806,70.03396501457726,0.4474885844748858,0.31681350034794714,427.0,1010.0,427.0,1010.0,7.271008538280992,medium,0.0152694298235444
611177,1014,3384,0.5271867612293144,R,0.19450672645739908,0.8054932735426009,0.3624928530588908,0.7033639143730887,88.70122950819673,103.39,7.6502732240437155,,0.39826839826839827,0.30626943556975506,240.0,699.0,240.0,699.0,6.84587987526405,medium,0.061308905579399164
613534,1015,11,0.36363636363636365,R,0.25,0.75,0.3333333333333333,0.375,,,,,,0.0,1.0,0.0,1.0,0.0,0.6931471805599453,low,
613564,1016,1139,0.49078138718173836,L,0.28264758497316633,0.7173524150268337,0.28695652173913044,0.6985815602836879,86.78342857142857,103.16,18.428571428571427,69.57627118644068,0.5581395348837209,0.28688811188811186,34.0,252.0,34.0,252.0,5.659482215759621,low,0.05087768440709611
614173,1017,3085,0.5011345218800648,L,0.34928848641655885,0.6507115135834411,0.29471674092934436,0.7153236459709379,90.8258581235698,109.24000000000001,9.080091533180777,75.15882352941176,0.44907407407407407,0.293173198482933,137.0,654.0,137.0,654.0,6.674561391814426,medium,0.0379682135761959
614177,1018,8365,0.47806335923490734,R,0.33433358339584895,0.665666416604151,0.27979505457785697,0.707688338493292,92.44573024740623,108.75999999999999,9.096568236233042,,0.41166936790923825,0.32820925747348123,561.0,1513.0,561.0,1513.0,7.637716432664798,high,0.02993398626048993
615699,1019,22,0.5909090909090909,L,0.5384615384615384,0.46153846153846156,0.2857142857142857,0.7333333333333333,85.46666666666665,99.44,-18.333333333333332,,1.0,0.0,0.0,7.0,0.0,7.0,2.0794415416798357,low,
620439,1020,915,0.4808743169398907,R,0.3795454545454545,0.6204545454545455,0.3605150214592275,0.6057906458797327,88.99098360655738,105.58,18.5,,0.43859649122807015,0.23356540084388186,92.0,145.0,92.0,145.0,5.472270673671475,low,-0.04734700149925036
620443,1021,3743,0.45979161100721344,R,0.23823358512492732,0.7617664148750727,0.2556473829201102,0.6519709543568465,89.92222222222223,103.1,8.571895424836601,70.13164556962026,0.3521594684385382,0.281556512378902,366.0,563.0,366.0,563.0,6.835184586147301,medium,0.045658392297314276
620446,1022,963,0.553478712357217,L,0.31144465290806755,0.6885553470919324,0.3739669421487603,0.7348643006263048,86.8435064935065,99.57,11.785714285714286,,0.41496598639455784,0.27925680933852143,69.0,188.0,69.0,188.0,5.552959584921617,low,-0.025166666666666726
620453,1023,49,0.6122448979591837,R,0.3666666666666667,0.6333333333333333,0.4,0.8333333333333334,88.35555555555555,97.88,28.88888888888889,,0.2222222222222222,0.2153076923076923,3.0,10.0,3.0,10.0,2.6390573296152584,low,0.2474666666666667
621002,1024,3881,0.41406853903633084,R,0.2314872433105165,0.7685127566894835,0.21117375704766786,0.6191709844559585,86.24642857142857,102.5,7.103571428571429,,0.37957610789980734,0.3066316348195329,305.0,637.0,305.0,637.0,6.849066282633458,medium,0.01885770388861724
621005,1025,1130,0.5017699115044247,R,0.26807760141093473,0.7319223985890653,0.3128390596745027,0.682842287694974,86.50761421319797,101.58,8.274111675126903,,0.37435897435897436,0.29090689655172414,115.0,175.0,115.0,175.0,5.673323267171493,medium,0.04149639751552797
621006,1026,1717,0.5224228305183459,R,0.26086956521739135,0.7391304347826086,0.32945285215366704,0.7156177156177156,84.04172661870503,100.6,8.66546762589928,,0.34065934065934067,0.24934013605442176,214.0,227.0,214.0,227.0,6.091309882077698,medium,0.06228733171394457
621008,1027,25,0.52,R,0.23076923076923073,0.7692307692307693,0.3076923076923077,0.75,83.3,93.94,19.75,,0.0,0.35000000000000003,5.0,2.0,5.0,2.0,2.0794415416798357,low,0.005600000000000049
621011,1028,677,0.5583456425406204,L,0.1507936507936508,0.8492063492063492,0.39385474860335196,0.7429467084639498,84.41052631578948,100.28,19.127819548872182,,0.40601503759398494,0.2924350282485876,16.0,161.0,16.0,161.0,5.181783550292085,low,-0.11612461180124223
621020,1029,18344,0.4757959005669429,R,0.2622593950504125,0.7377406049495875,0.2539442403285066,0.7016501650165017,89.00780165289255,103.96,12.914710743801653,70.04600619195047,0.4433198380566802,0.31535725224239775,991.0,3580.0,991.0,3580.0,8.427706024914702,high,0.01849509721572362
621028,1030,7777,0.471004243281471,R,0.13458913458913457,0.8654108654108654,0.2933231396534149,0.651959512068518,85.4433257918552,100.3,9.914592760180996,66.09417122040072,0.37692747001713306,0.2888655156746933,702.0,1499.0,702.0,1499.0,7.697121317282625,high,0.038959233981248675
621035,1031,14777,0.4722203424240374,R,0.3049584408139868,0.6950415591860132,0.22234559333795975,0.7099841521394612,87.38686820973075,103.7,15.800661313179027,68.67814009661836,0.411313518696069,0.32567699115044246,1199.0,2417.0,1199.0,2417.0,8.193400231952097,high,0.0011096214159986295
621043,1032,18997,0.4372269305679844,R,0.20972790753672044,0.7902720924632796,0.27034455678806324,0.6301929625425653,89.98645703611457,106.9,10.2099533437014,73.28826638477801,0.38584183673469385,0.35318938913548936,1276.0,3455.0,1276.0,3455.0,8.462103225098277,high,0.024050385158032817
621044,1033,371,0.40970350404312667,L,0.23026315789473684,0.7697368421052632,0.19889502762430938,0.6105263157894737,84.90714285714286,96.0,20.357142857142858,,0.5,0.24993258426966292,22.0,67.0,22.0,67.0,4.499809670330265,low,-0.16100203527815468
621052,1034,58,0.5172413793103449,R,0.4,0.6,0.375,0.6176470588235294,83.75,93.28,-1.4,,0.375,0.0,0.0,1.0,0.0,1.0,0.6931471805599453,low,
621107,1035,578,0.5501730103806228,R,0.4591194968553459,0.5408805031446541,0.4066390041493776,0.6528189910979229,85.98059701492537,104.34,5.641791044776119,,0.3880597014925373,0.1274255319148936,30.0,64.0,30.0,64.0,4.553876891600541,low,0.06889583333333334
621111,1036,774,0.36563307493540054,R,0.392226148409894,0.607773851590106,0.1436950146627566,0.5404157043879908,84.89701492537314,101.67999999999999,-5.358208955223881,,0.18461538461538463,0.1351751824817518,42.0,95.0,42.0,95.0,4.927253685157205,low,-0.049284210526315764
621249,1037,25,0.52,R,0.6153846153846154,0.38461538461538464,0.5,0.5294117647058824,66.9,66.9,11.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.6931471805599453,low,
621261,1038,66,0.5303030303030303,R,0.4,0.6,0.2916666666666667,0.6666666666666666,89.3,98.02,-9.75,,0.2857142857142857,0.0,1.0,1.0,1.0,1.0,1.0986122886681098,low,0.0
621281,1039,10,0.4,R,0.0,1.0,0.5,0.375,88.55000000000001,92.27000000000001,-3.5,,0.0,0.0,0.0,2.0,0.0,2.0,1.0986122886681098,low,
621311,1040,5004,0.533972821742606,L,0.2788173652694611,0.7211826347305389,0.3528522856063468,0.7373780229104794,88.12545871559632,102.8,12.3,66.77391304347826,0.4435294117647059,0.3262131901840491,348.0,956.0,348.0,956.0,7.173958319756794,medium,0.06040944067715098
621389,1041,344,0.39244186046511625,R,0.33333333333333337,0.6666666666666666,0.22875816993464052,0.5235602094240838,87.3891891891892,99.4,8.783783783783784,,0.11428571428571428,0.27255102040816326,21.0,28.0,21.0,28.0,3.912023005428146,low,-0.05238095238095239
621433,1042,4023,0.4332587621178225,L,0.33849684452094086,0.6615031554790591,0.19802494802494802,0.6488804192472606,87.54198312236288,102.2,16.462025316455698,65.77499999999999,0.49356223175965663,0.27135729166666667,206.0,754.0,206.0,754.0,6.8679744089702925,medium,0.12872149828745075
621438,1043,4961,0.4994960693408587,R,0.22841000807102507,0.7715899919289749,0.32669322709163345,0.6764585883312934,87.7619733924612,104.4,16.553215077605323,69.08809261300992,0.4793756967670011,0.3151255707762557,432.0,882.0,432.0,882.0,7.181591944611865,medium,0.0054031084656084305
621439,1044,10767,0.5049688864121854,R,0.29538348353871624,0.7046165164612838,0.3155090040426314,0.6985915492957746,90.47677345537757,106.6,18.110983981693362,73.04397590361445,0.5211019929660023,0.3305915936952714,806.0,2049.0,806.0,2049.0,7.957177323459475,high,0.003926266762095398
621446,1045,4423,0.5290526791770291,R,0.31324786324786325,0.6867521367521368,0.36873406966864913,0.7114548090865153,88.52405405405406,105.61,9.87972972972973,,0.4591549295774648,0.24858720420683608,372.0,769.0,372.0,769.0,7.040536390215956,medium,0.07583277752142847
621450,1046,728,0.4642857142857143,L,0.25147928994082835,0.7485207100591716,0.28337874659400547,0.6481994459833795,88.01693548387097,102.1,10.508064516129032,,0.48,0.20982702702702702,56.0,129.0,56.0,129.0,5.225746673713202,low,0.09284094684385383
621453,1047,3392,0.4410377358490566,L,0.267379679144385,0.732620320855615,0.246670526925304,0.6426426426426426,86.87878192534382,101.9,12.253438113948919,,0.3782696177062374,0.284562945368171,202.0,640.0,202.0,640.0,6.736966958001855,medium,0.03383315284653465
621458,1048,1324,0.4788519637462236,L,0.3359621451104101,0.6640378548895899,0.29646017699115046,0.6702786377708978,90.89999999999999,106.13000000000001,12.076923076923077,71.89999999999999,0.4644808743169399,0.3166766467065868,54.0,280.0,54.0,280.0,5.814130531825066,low,-0.0035445767195766975
621466,1049,4072,0.468811394891945,L,0.29701414353064437,0.7029858564693556,0.21902017291066284,0.7301507537688442,88.7158172231986,105.22,17.360281195079086,69.60603174603175,0.5384615384615384,0.3200914572864321,175.0,820.0,175.0,820.0,6.903747257584598,medium,0.06306986062717762
621471,1050,668,0.3937125748502994,L,0.16730038022813687,0.8326996197718631,0.1760797342192691,0.5722070844686649,87.06893203883496,98.6,10.300970873786408,,0.3541666666666667,0.31254716981132075,14.0,145.0,14.0,145.0,5.075173815233827,low,-0.0395807881773399
621493,1051,8554,0.43044189852700493,R,0.21917436175991312,0.7808256382400869,0.21868365180467092,0.6384704519119351,90.19616477272727,104.13,15.708096590909092,67.98774250440917,0.38659058487874465,0.330070110701107,588.0,1580.0,588.0,1580.0,7.682021510826875,high,0.02563631275294931
621500,1052,352,0.4289772727272727,R,0.35761589403973515,0.6423841059602649,0.26455026455026454,0.6196319018404908,86.9,104.61999999999999,23.08108108108108,,0.3888888888888889,0.27216666666666667,37.0,47.0,37.0,47.0,4.442651256490317,low,-0.03324094307073033
621512,1053,3115,0.6109149277688604,R,0.33893851812926956,0.6610614818707304,0.4301403294691885,0.8116531165311653,87.44281150159743,102.55,8.848242811501597,69.94724137931034,0.3547351524879615,0.24043506493506495,299.0,625.0,299.0,625.0,6.829793737512425,medium,0.021775079598662234
621514,1054,2330,0.48412017167381977,L,0.2615248226950354,0.7384751773049646,0.3074459567654123,0.6882516188714154,86.71942257217847,103.0,19.706036745406823,,0.4734042553191489,0.28969639794168095,105.0,478.0,105.0,478.0,6.369900982828227,low,-0.002124287706714467
621529,1055,122,0.36885245901639346,R,0.1333333333333333,0.8666666666666667,0.15517241379310345,0.5625,88.03750000000001,100.82000000000001,25.125,,0.2916666666666667,0.1929375,4.0,28.0,4.0,28.0,3.4965075614664802,low,0.3872142857142858
621532,1056,811,0.4438964241676942,L,0.25,0.75,0.2707317073170732,0.6209476309226932,85.96209677419354,101.11,12.483870967741936,,0.4344262295081967,0.22416509433962262,47.0,165.0,47.0,165.0,5.3612921657094255,low,-0.08704822695035463
621545,1057,701,0.43366619115549215,R,0.305921052631579,0.694078947368421,0.24848484848484848,0.5983827493261455,85.92631578947369,100.88,12.359649122807017,67.1391959798995,0.40869565217391307,0.2771917098445596,63.0,130.0,63.0,130.0,5.267858159063328,low,0.07038778998779
621550,1058,6183,0.4839074882743005,R,0.3352272727272727,0.6647727272727273,0.26857682619647355,0.711340206185567,91.29448818897637,107.49,21.60498687664042,74.02020833333333,0.49603174603174605,0.32143724420190994,521.0,945.0,521.0,945.0,7.2909747781429814,high,0.015683532888523255
621559,1059,1097,0.45396536007292615,L,0.31726907630522083,0.6827309236947792,0.24571428571428572,0.6451048951048951,85.56136363636364,100.6,16.818181818181817,,0.512,0.2509805447470817,83.0,174.0,83.0,174.0,5.552959584921617,low,-0.0231804459216175
621563,1060,8467,0.4838785874571867,L,0.1945325848181596,0.8054674151818404,0.3487423521414004,0.6309817464232856,88.2067133683596,101.7,6.850554582603619,67.01266666666666,0.41348448687350836,0.3002253339077984,456.0,1865.0,456.0,1865.0,7.7501841622578365,high,0.02972277409341051
621566,1061,18723,0.4672328152539657,L,0.2526291723822588,0.7473708276177412,0.2521800851754208,0.7065793928450513,92.59155030433226,107.9,17.070866141732285,72.70987460815047,0.47645327446651947,0.362920298035674,1334.0,3095.0,1334.0,3095.0,8.39615486303918,high,0.031747008644304686
